,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
418,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,audio_features,6kls8cSlUyHW2BUOkDJIZE,spotify:track:6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,186223,4,HATE ME,ELLIE GOULDING & JUICE WRLD
419,0.861,0.666,8,-5.18,0,0.343,0.00218,0,0.272,0.853,145.041,audio_features,1Hd2XLitkt1PYCWSbfF5qV,spotify:track:1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/tracks/1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/audio-analysis/1Hd2XLitkt1PYCWSbfF5qV,202625,4,WISH WISH,DJ KHALED FT CARDI B/21 SAVAGE
420,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3,ARCADE,DUNCAN LAURENCE
421,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,audio_features,5mpUKTdskZea0gStWzeHUZ,spotify:track:5mpUKTdskZea0gStWzeHUZ,https://api.spotify.com/v1/tracks/5mpUKTdskZea0gStWzeHUZ,https://api.spotify.com/v1/audio-analysis/5mpUKTdskZea0gStWzeHUZ,260773,4,UNSAINTED,SLIPKNOT
422,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,audio_features,1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4,RANSOM,LIL TECCA
423,0.785,0.302,11,-9.348,1,0.0715,0.778,6.51E-06,0.165,0.513,96.984,audio_features,0ehkk1gZnBnh76pF2SdIPu,spotify:track:0ehkk1gZnBnh76pF2SdIPu,https://api.spotify.com/v1/tracks/0ehkk1gZnBnh76pF2SdIPu,https://api.spotify.com/v1/audio-analysis/0ehkk1gZnBnh76pF2SdIPu,98995,4,BE SOMEONE,CAMELPHAT & JAKE BUGG
424,0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.817,80.984,audio_features,1jYiIOC5d6soxkJP81fxq2,spotify:track:1jYiIOC5d6soxkJP81fxq2,https://api.spotify.com/v1/tracks/1jYiIOC5d6soxkJP81fxq2,https://api.spotify.com/v1/audio-analysis/1jYiIOC5d6soxkJP81fxq2,288877,4,I'M THE ONE,MOSTACK & FREDO
425,0.62,0.712,9,-6.434,1,0.1,0.228,3.39E-06,0.0561,0.83,170.234,audio_features,4dRqYKhLVujxiBXcq50YzG,spotify:track:4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/tracks/4dRqYKhLVujxiBXcq50YzG,https://api.spotify.com/v1/audio-analysis/4dRqYKhLVujxiBXcq50YzG,268600,4,THIS LIFE,VAMPIRE WEEKEND
426,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,audio_features,5DqdesEfbRyOlSS3Tf6c29,spotify:track:5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,212607,4,IT'S YOU,ALI GATIE
427,0.885,0.762,8,-5.513,0,0.216,0.219,0,0.162,0.605,138.059,audio_features,1AI7UPw3fgwAFkvAlZWhE0,spotify:track:1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/tracks/1AI7UPw3fgwAFkvAlZWhE0,https://api.spotify.com/v1/audio-analysis/1AI7UPw3fgwAFkvAlZWhE0,189733,4,TAKE ME BACK TO LONDON,ED SHEERAN FT STORMZY
428,0.524,0.806,1,-3.447,0,0.406,0.197,0,0.101,0.45,115.172,audio_features,3O0e0LHTpza0rYVDbZfQ4r,spotify:track:3O0e0LHTpza0rYVDbZfQ4r,https://api.spotify.com/v1/tracks/3O0e0LHTpza0rYVDbZfQ4r,https://api.spotify.com/v1/audio-analysis/3O0e0LHTpza0rYVDbZfQ4r,224360,4,CAN WE PRETEND,PINK FT CASH CASH
429,0.891,0.516,6,-10.905,0,0.372,0.464,0,0.0888,0.509,139.973,audio_features,4F8CxjEEhOqHmGpUwrpNGr,spotify:track:4F8CxjEEhOqHmGpUwrpNGr,https://api.spotify.com/v1/tracks/4F8CxjEEhOqHmGpUwrpNGr,https://api.spotify.com/v1/audio-analysis/4F8CxjEEhOqHmGpUwrpNGr,209143,4,HOMAGE,SL
430,0.347,0.769,8,-7.747,1,0.0614,0.0322,0.000737,0.117,0.524,118.074,audio_features,26ky3sBMKv31Kpvil5pGDh,spotify:track:26ky3sBMKv31Kpvil5pGDh,https://api.spotify.com/v1/tracks/26ky3sBMKv31Kpvil5pGDh,https://api.spotify.com/v1/audio-analysis/26ky3sBMKv31Kpvil5pGDh,165680,4,SOLDI,MAHMOOD
431,0.649,0.538,7,-11.196,0,0.0519,0.372,0.00632,0.0951,0.496,144.979,audio_features,0Oqc0kKFsQ6MhFOLBNZIGX,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202193,4,DOIN' TIME,LANA DEL REY
432,0.672,0.752,4,-4.866,1,0.0843,0.0046,0.00047,0.056,0.429,116.945,audio_features,5o8lxcSYAj8uXTiIHoyyA9,spotify:track:5o8lxcSYAj8uXTiIHoyyA9,https://api.spotify.com/v1/tracks/5o8lxcSYAj8uXTiIHoyyA9,https://api.spotify.com/v1/audio-analysis/5o8lxcSYAj8uXTiIHoyyA9,211838,4,CASTLES,FREYA RIDINGS
433,0.668,0.499,8,-7.615,1,0.507,0.0969,0,0.422,0.536,104.299,audio_features,5vR65o6UhwcmQqaNtLzNOX,spotify:track:5vR65o6UhwcmQqaNtLzNOX,https://api.spotify.com/v1/tracks/5vR65o6UhwcmQqaNtLzNOX,https://api.spotify.com/v1/audio-analysis/5vR65o6UhwcmQqaNtLzNOX,201399,3,LEAVE DAT TRAP,UNKNOWN T FT AJ TRACEY
434,0.667,0.673,0,-7.574,1,0.323,0.0641,4.00E-06,0.0975,0.669,144.256,audio_features,3DKCTIiJ97bS9TGiqcABjo,spotify:track:3DKCTIiJ97bS9TGiqcABjo,https://api.spotify.com/v1/tracks/3DKCTIiJ97bS9TGiqcABjo,https://api.spotify.com/v1/audio-analysis/3DKCTIiJ97bS9TGiqcABjo,201964,4,THIAGO SILVA,DAVE & AJ TRACEY
435,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91E-06,0.05,0.668,132.004,audio_features,1yvSMyZn27M4wEslpSvB0D,spotify:track:1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/tracks/1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/audio-analysis/1yvSMyZn27M4wEslpSvB0D,199747,4,SO HIGH,MIST FT FREDO
436,0.548,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.068,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4,GOODBYES,POST MALONE FT YOUNG THUG
437,0.685,0.688,10,-6.828,1,0.0313,0.173,0,0.425,0.538,134.982,audio_features,4p9aWfBThbAeVuqhzFnBxl,spotify:track:4p9aWfBThbAeVuqhzFnBxl,https://api.spotify.com/v1/tracks/4p9aWfBThbAeVuqhzFnBxl,https://api.spotify.com/v1/audio-analysis/4p9aWfBThbAeVuqhzFnBxl,266775,4,CANTER,GERRY CINNAMON
438,0.951,0.573,0,-6.002,0,0.227,0.0667,0,0.119,0.42,105.052,audio_features,0Zl4G9qcdXV5hVhdOirNHG,spotify:track:0Zl4G9qcdXV5hVhdOirNHG,https://api.spotify.com/v1/tracks/0Zl4G9qcdXV5hVhdOirNHG,https://api.spotify.com/v1/audio-analysis/0Zl4G9qcdXV5hVhdOirNHG,211040,4,GODDAMN,TYGA
439,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,audio_features,2EEeOnHehOozLq4aS0n6SL,spotify:track:2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,253107,4,I SPY,KREPT/KONAN/HEADIE ONE/K-TRAP
440,0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,audio_features,6UjZ2Yx2g2a52XxiA8ONxZ,spotify:track:6UjZ2Yx2g2a52XxiA8ONxZ,https://api.spotify.com/v1/tracks/6UjZ2Yx2g2a52XxiA8ONxZ,https://api.spotify.com/v1/audio-analysis/6UjZ2Yx2g2a52XxiA8ONxZ,245700,4,OUTNUMBERED,DERMOT KENNEDY
441,0.633,0.57,6,-7.581,1,0.333,0.0316,0,0.0695,0.391,179.941,audio_features,0m0F4N1H65Pvb9FMnISgB2,spotify:track:0m0F4N1H65Pvb9FMnISgB2,https://api.spotify.com/v1/tracks/0m0F4N1H65Pvb9FMnISgB2,https://api.spotify.com/v1/audio-analysis/0m0F4N1H65Pvb9FMnISgB2,205333,4,HOME P*SSY,D-BLOCK EUROPE
442,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,HOW DO YOU SLEEP,SAM SMITH
443,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98E-05,0.465,0.657,140.081,audio_features,4ak7xjvBeBOcJGWFDX9w5n,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,https://api.spotify.com/v1/tracks/4ak7xjvBeBOcJGWFDX9w5n,https://api.spotify.com/v1/audio-analysis/4ak7xjvBeBOcJGWFDX9w5n,158707,4,RODEO,LIL NAS X & CARDI B
444,0.693,0.673,1,-6.532,1,0.345,0.0514,1.62E-06,0.103,0.59,102.052,audio_features,2LpQyvDz8M5QTki5e2t39u,spotify:track:2LpQyvDz8M5QTki5e2t39u,https://api.spotify.com/v1/tracks/2LpQyvDz8M5QTki5e2t39u,https://api.spotify.com/v1/audio-analysis/2LpQyvDz8M5QTki5e2t39u,155296,4,BIG MOOD,K-TRAP
445,0.65,0.594,7,-6.374,0,0.0492,0.161,0,0.133,0.416,145.944,audio_features,0L1IszgjzIZRBENyHJTQms,spotify:track:0L1IszgjzIZRBENyHJTQms,https://api.spotify.com/v1/tracks/0L1IszgjzIZRBENyHJTQms,https://api.spotify.com/v1/audio-analysis/0L1IszgjzIZRBENyHJTQms,179577,4,DEAR SOCIETY,MADISON BEER
446,0.735,0.74,0,-3.837,0,0.0519,0.0967,0,0.101,0.541,141.948,audio_features,4c1WgUnHXq2LEncGHKgj1I,spotify:track:4c1WgUnHXq2LEncGHKgj1I,https://api.spotify.com/v1/tracks/4c1WgUnHXq2LEncGHKgj1I,https://api.spotify.com/v1/audio-analysis/4c1WgUnHXq2LEncGHKgj1I,187458,4,DREAM GLOW,BTS & CHARLI XCX
447,0.331,0.183,5,-11.63,1,0.0287,0.936,9.07E-06,0.115,0.26,79.195,audio_features,790YJcgHlN3SaosQCHlWzn,spotify:track:790YJcgHlN3SaosQCHlWzn,https://api.spotify.com/v1/tracks/790YJcgHlN3SaosQCHlWzn,https://api.spotify.com/v1/audio-analysis/790YJcgHlN3SaosQCHlWzn,217400,4,LOVE OF MY LIFE,REMEDEE FT NOT3S & YOUNG ADZ
448,0.597,0.682,9,-5.393,0,0.0874,0.00684,0,0.117,0.459,143.811,audio_features,5bvNpG6wiIEf1PA13TkTu2,spotify:track:5bvNpG6wiIEf1PA13TkTu2,https://api.spotify.com/v1/tracks/5bvNpG6wiIEf1PA13TkTu2,https://api.spotify.com/v1/audio-analysis/5bvNpG6wiIEf1PA13TkTu2,215565,4,PHONE DOWN,STEFFLON DON FT LIL BABY
449,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,audio_features,1rYC34UUszS0QzzECNRhYb,spotify:track:1rYC34UUszS0QzzECNRhYb,https://api.spotify.com/v1/tracks/1rYC34UUszS0QzzECNRhYb,https://api.spotify.com/v1/audio-analysis/1rYC34UUszS0QzzECNRhYb,160877,4,HAUTE,TYGA FT J BALVIN & CHRIS BROWN
450,0.665,0.799,6,-2.868,0,0.0617,0.18,0,0.125,0.5,101.976,audio_features,3OTSBoYKO7HzGVj8Bu2OH9,spotify:track:3OTSBoYKO7HzGVj8Bu2OH9,https://api.spotify.com/v1/tracks/3OTSBoYKO7HzGVj8Bu2OH9,https://api.spotify.com/v1/audio-analysis/3OTSBoYKO7HzGVj8Bu2OH9,228112,4,ALL THE TIME,ZARA LARSSON
451,0.73,0.581,6,-5.833,0,0.0828,0.0295,1.30E-05,0.106,0.359,137.98,audio_features,2ZN1EnypRwsD38EoFRwmu9,spotify:track:2ZN1EnypRwsD38EoFRwmu9,https://api.spotify.com/v1/tracks/2ZN1EnypRwsD38EoFRwmu9,https://api.spotify.com/v1/audio-analysis/2ZN1EnypRwsD38EoFRwmu9,180867,4,DROPTOP,T MULLA FT HARDY CAPRIO
452,0.723,0.856,11,-3.554,0,0.0507,0.131,0,0.1,0.651,116.975,audio_features,47RJ8UdQChHII64k9u4hBl,spotify:track:47RJ8UdQChHII64k9u4hBl,https://api.spotify.com/v1/tracks/47RJ8UdQChHII64k9u4hBl,https://api.spotify.com/v1/audio-analysis/47RJ8UdQChHII64k9u4hBl,205073,4,WHEN YOU KNOW WHAT LOVE IS,CRAIG DAVID
453,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.475,audio_features,5W3cjX2J3tjhG8zb6u0qHn,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,224693,4,HARDER,JAX JONES & BEBE REXHA
454,0.603,0.602,6,-7.083,1,0.23,0.049,0,0.279,0.595,119.703,audio_features,0B3FovCVaGKS5w1FTidEUP,spotify:track:0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/tracks/0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/audio-analysis/0B3FovCVaGKS5w1FTidEUP,248472,5,BROWN SKIN GIRL,BEYONCE/SAINT JHN/WIZKID
455,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4,LALALA,Y2K & BBNOS
456,0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,audio_features,4hPpVbbakQNv8YTHYaOJP4,spotify:track:4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4,ONE THING RIGHT,MARSHMELLO FT KANE BROWN
457,0.817,0.814,2,-3.985,1,0.185,0.32,0,0.152,0.247,109.994,audio_features,5rLyYxZNzca00ENADO9m54,spotify:track:5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/tracks/5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/audio-analysis/5rLyYxZNzca00ENADO9m54,196800,4,WHEN I GROW UP,NF
458,0.463,0.562,6,-5.439,0,0.311,0.75,0,0.12,0.742,198.676,audio_features,44xQqtGgjixgB0gnomttKX,spotify:track:44xQqtGgjixgB0gnomttKX,https://api.spotify.com/v1/tracks/44xQqtGgjixgB0gnomttKX,https://api.spotify.com/v1/audio-analysis/44xQqtGgjixgB0gnomttKX,90653,3,BACK TO BASICS,HEADIE ONE FT SKEPTA
459,0.638,0.624,10,-5.37,1,0.0798,0.0102,0,0.0944,0.445,159.937,audio_features,6QNFQJKlZUKr0xlGZ74CZJ,spotify:track:6QNFQJKlZUKr0xlGZ74CZJ,https://api.spotify.com/v1/tracks/6QNFQJKlZUKr0xlGZ74CZJ,https://api.spotify.com/v1/audio-analysis/6QNFQJKlZUKr0xlGZ74CZJ,228720,4,RICH,PLUG/D BLOCK EUROPE/OFFSET
460,0.461,0.0546,0,-18.982,1,0.0362,0.988,0.208,0.126,0.23,128.91,audio_features,1BPmVDqR4cX9aFC0Qx0eWn,spotify:track:1BPmVDqR4cX9aFC0Qx0eWn,https://api.spotify.com/v1/tracks/1BPmVDqR4cX9aFC0Qx0eWn,https://api.spotify.com/v1/audio-analysis/1BPmVDqR4cX9aFC0Qx0eWn,296667,4,MY ONE,WILEY/TORY LANEZ/KRANIUM/DAPPY
461,0.608,0.709,7,-6.175,1,0.374,0.119,0,0.337,0.709,105.742,audio_features,7oqftogUN82Q7VNy2TmTJW,spotify:track:7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/tracks/7oqftogUN82Q7VNy2TmTJW,https://api.spotify.com/v1/audio-analysis/7oqftogUN82Q7VNy2TmTJW,272069,4,MOOD 4 EVA,BEYONCE/JAY-Z/CHILDISH GAMBINO
462,0.677,0.714,11,-5.637,1,0.0287,0.162,0,0.0717,0.355,94.956,audio_features,3iH29NcCxYgI5shlkZrUoB,spotify:track:3iH29NcCxYgI5shlkZrUoB,https://api.spotify.com/v1/tracks/3iH29NcCxYgI5shlkZrUoB,https://api.spotify.com/v1/audio-analysis/3iH29NcCxYgI5shlkZrUoB,136568,4,GONE,CHARLI XCX/CHRISTINE & QUEENS
463,0.556,0.658,0,-6.075,1,0.0265,0.163,0,0.113,0.787,80.529,audio_features,7GJ572zvnU94VZVrj5XRtb,spotify:track:7GJ572zvnU94VZVrj5XRtb,https://api.spotify.com/v1/tracks/7GJ572zvnU94VZVrj5XRtb,https://api.spotify.com/v1/audio-analysis/7GJ572zvnU94VZVrj5XRtb,203653,4,SPIRIT,BEYONCE
464,0.581,0.642,1,-5.318,1,0.407,0.0519,0,0.183,0.536,80.142,audio_features,4aPB8rSxGFISs0o6V2LrTy,spotify:track:4aPB8rSxGFISs0o6V2LrTy,https://api.spotify.com/v1/tracks/4aPB8rSxGFISs0o6V2LrTy,https://api.spotify.com/v1/audio-analysis/4aPB8rSxGFISs0o6V2LrTy,345160,4,GOLD ROSES,RICK ROSS FT DRAKE
465,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,audio_features,3pHkh7d0lzM2AldUtz2x37,spotify:track:3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/audio-analysis/3pHkh7d0lzM2AldUtz2x37,211240,4,THE ARCHER,TAYLOR SWIFT
466,0.762,0.054,2,-16.735,0,0.0503,0.947,0,0.124,0.339,96.838,audio_features,26G5nmIx7Yvq79bIIluyZV,spotify:track:26G5nmIx7Yvq79bIIluyZV,https://api.spotify.com/v1/tracks/26G5nmIx7Yvq79bIIluyZV,https://api.spotify.com/v1/audio-analysis/26G5nmIx7Yvq79bIIluyZV,160267,4,ONCE,LIAM GALLAGHER
467,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4,CIRCLES,POST MALONE
468,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,audio_features,263aNAQCeFSWipk896byo6,spotify:track:263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/tracks/263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/audio-analysis/263aNAQCeFSWipk896byo6,214400,4,FRIDAY,KENNY ALLSTAR FT DIGDAT
469,0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,audio_features,343YBumqHu19cGoGARUTsd,spotify:track:343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,210937,4,FAKE LOVE,NAFE SMALLZ FT YXNG BANE
470,0.774,0.723,2,-5.545,1,0.0496,0.0395,1.82E-05,0.1,0.769,121.057,audio_features,0IhTEIjFaRt3B2NQYf9azQ,spotify:track:0IhTEIjFaRt3B2NQYf9azQ,https://api.spotify.com/v1/tracks/0IhTEIjFaRt3B2NQYf9azQ,https://api.spotify.com/v1/audio-analysis/0IhTEIjFaRt3B2NQYf9azQ,191399,4,THING FOR YOU,DAVID GUETTA & MARTIN SOLVEIG
471,0.756,0.489,0,-11.275,1,0.383,0.281,0,0.122,0.743,97.589,audio_features,3evfXgwjSY5zuFxAHjMW5S,spotify:track:3evfXgwjSY5zuFxAHjMW5S,https://api.spotify.com/v1/tracks/3evfXgwjSY5zuFxAHjMW5S,https://api.spotify.com/v1/audio-analysis/3evfXgwjSY5zuFxAHjMW5S,213673,4,TASTE (MAKE IT SHAKE),AITCH
472,0.337,0.331,5,-10.16,1,0.0385,0.657,0,0.085,0.35,103.203,audio_features,1zSKtBze2IReYU44W0lDzd,spotify:track:1zSKtBze2IReYU44W0lDzd,https://api.spotify.com/v1/tracks/1zSKtBze2IReYU44W0lDzd,https://api.spotify.com/v1/audio-analysis/1zSKtBze2IReYU44W0lDzd,182613,5,CAN YOU FEEL THE LOVE TONIGHT,BEYONCE/GLOVER/EICHNER/ROGEN
473,0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,audio_features,5tFep7dXGd7vEJ668wTPux,spotify:track:5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/tracks/5tFep7dXGd7vEJ668wTPux,https://api.spotify.com/v1/audio-analysis/5tFep7dXGd7vEJ668wTPux,190312,4,BOTH,HEADIE ONE
474,0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0768,0.346,92.046,audio_features,4QnC1bIaMSfDQvF4XDhV5M,spotify:track:4QnC1bIaMSfDQvF4XDhV5M,https://api.spotify.com/v1/tracks/4QnC1bIaMSfDQvF4XDhV5M,https://api.spotify.com/v1/audio-analysis/4QnC1bIaMSfDQvF4XDhV5M,161188,4,BOYFRIEND,ARIANA GRANDE & SOCIAL HOUSE
475,0.757,0.737,4,-6.728,0,0.114,0.311,0,0.113,0.635,98.057,audio_features,5pAbCxt9e3f81lOmjIXwzd,spotify:track:5pAbCxt9e3f81lOmjIXwzd,https://api.spotify.com/v1/tracks/5pAbCxt9e3f81lOmjIXwzd,https://api.spotify.com/v1/audio-analysis/5pAbCxt9e3f81lOmjIXwzd,207031,4,BE HONEST,JORJA SMITH FT BURNA BOY
476,0.59,0.702,2,-3.447,0,0.361,0.283,0,0.103,0.574,103.007,audio_features,4rpGCUItuki220uz77N00s,spotify:track:4rpGCUItuki220uz77N00s,https://api.spotify.com/v1/tracks/4rpGCUItuki220uz77N00s,https://api.spotify.com/v1/audio-analysis/4rpGCUItuki220uz77N00s,188738,4,BAD & BOUJIE,AJ/GEKO/ARD ADZ/KOOMZ
477,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58E-05,0.118,0.453,68.534,audio_features,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4,LOVER,TAYLOR SWIFT
478,0.677,0.688,0,-4.058,0,0.0633,0.138,0,0.114,0.198,98.049,audio_features,6MxMqCgqmekcr0VwSU7AVH,spotify:track:6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/tracks/6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/audio-analysis/6MxMqCgqmekcr0VwSU7AVH,240429,4,TIME,NF
479,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43E-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4,RIDE IT,REGARD
480,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,audio_features,3g0mEQx3NTanacLseoP0Gw,spotify:track:3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/tracks/3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/audio-analysis/3g0mEQx3NTanacLseoP0Gw,209880,4,TAKEAWAY,CHAINSMOKERS/ILLENIUM/STELLA
481,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,DANCE MONKEY,TONES & I
482,0.637,0.392,11,-6.861,1,0.0272,0.813,0,0.198,0.499,90.005,audio_features,0jJiMVyGKc8kgWRCJ9fasU,spotify:track:0jJiMVyGKc8kgWRCJ9fasU,https://api.spotify.com/v1/tracks/0jJiMVyGKc8kgWRCJ9fasU,https://api.spotify.com/v1/audio-analysis/0jJiMVyGKc8kgWRCJ9fasU,199333,4,F**K I'M LONELY,LAUV & ANNE-MARIE
483,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21E-06,0.3,0.881,170.918,audio_features,0rIAC4PXANcKmitJfoqmVm,spotify:track:0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/tracks/0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/audio-analysis/0rIAC4PXANcKmitJfoqmVm,193837,4,MOTIVATION,NORMANI
484,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,audio_features,07Oz5StQ7GRoygNLaXs2pd,spotify:track:07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,159011,4,GOOD AS HELL,LIZZO
